kind_code,kind_desc,model,color_desc,D_COLOR,meter_reading,eval_date,initial_price,سعر الشراء,suggested_price,car_age
3149,مرسيدس C 240,2002,ابيض / بيـــــج,2004,126827,20091230,2000,2000,2399,7
3636,تويوتا كامرى 4 سلندر,1999,ابيض / بيـــــج,2004,260104,20100104,1000,1000,1250,11
121,شفر بليـزر,2005,ذهبي / بيـــــج,1404,122283,20100106,2200,2200,2499,5
3805,فورد جراند ماركيـــز,2006,اسود / بيـــــج,404,55037,20100106,3000,3000,3499,4
704,ايسوزو جيب تروبر,1999,اخضر / بيـــــج,504,364684,20100107,650,800,850,11
3642,تويوتا برادو 6سلندر,1999,فضي,2700,254312,20100110,1800,1700,2000,11
131,شفر كابرس LTZ,2007,فضي,2700,55285,20100110,4200,4200,4499,3
3412,مازدا بوكس  mbv,2001,تركواز,2900,291065,20100110,500,600,800,9
3606,تويوتا كريسيدا,1996,ابيض / بيـــــج,2004,355607,20100111,500,500,750,14
132,شفر كابرس LS,2004,ابيض / بيـــــج,2004,149215,20100111,1100,1200,1400,6
3624,لاندكروزر,1994,ابيض / بيـــــج,2004,203139,20100111,2200,2200,2499,16
3827,فورد اسكيب,2001,اخضر غامق/ رمـــادي,2101,105599,20100112,850,850,1100,9
3817,فورد فرى ستــار,2006,ذهبي/ برونزي,1407,98704,20100113,1500,1500,1850,4
121,شفر بليـزر,2007,فضي,2700,50401,20100117,3200,3200,3599,3
3136,مرسيدس 320,2002,رصاصى,1308,127019,20100118,3300,3300,3699,8
3515,نيسان باثفنيدر,2001,ابيض / بيـــــج,2004,282364,20100118,1300,1300,1599,9
3506,نيســان صنــــى,2004,ابيض / بيـــــج,2004,126758,20100118,1400,1400,1699,6
139,شفر اوبترا,2006,ابيض / بيـــــج,2004,42103,20100120,1200,1200,1400,4
137,شفر تاهو,2004,اسود / بيـــــج,404,172965,20100120,3600,3600,3999,6
132,شفر كابرس LS,2008,كحلي / بيـــــج,804,59092,20100120,4050,4050,4499,2
3304,ميتسوبيشي  لانسـر,2005,ابيض / رمـــادي,2001,221090,20100120,1050,1000,1400,5
3321,ميتسوبيشى  باجيرو,2000,ابيض / رمـــادي,2001,171810,20100121,1100,1200,1400,10
4108,نيسان X-Trail NXT-34-J,2003,فضي,2700,172179,20100121,1200,1200,1499,7
3617,تويوتا COROLLA Limed,2008,ابيض / بيـــــج,2004,23400,20100124,3400,3400,3700,2
137,شفر تاهو,2003,رمادى / بيــــج,1204,239091,20100124,2700,2700,2900,7
3228,ميتسوبيشى ايكلبس,2009,احمر / بيـــــج,104,8289,20100124,4500,4500,4899,1
3519,نيسان التيما 4 سلندر,2005,اسود / بيـــــج,404,149892,20100124,1600,1600,1999,5
3140,مرسيدس E 240,2004,ابيض / بيـــــج,2004,111169,20100125,4800,5000,5000,6
613,GMC  يوكن,2002,ابيض / بيـــــج,2004,73440,20100126,2800,2800,3000,8
3593,نيسان ارمادا,2006,رمادى / رمــادى,1201,92264,20100126,5100,5100,5499,4
603,GMC وانيت,2009,اسود / رمـــادي,401,19233,20100127,5400,5400,5799,1
3642,تويوتا برادو 6سلندر,2001,بيج / بيــــــج,1504,201899,20100127,2350,2200,2650,9
3642,تويوتا برادو 6سلندر,1999,فضي,2700,276726,20100127,1800,1800,2199,11
137,شفر تاهو,2009,ذهبي / بيـــــج,1404,10474,20100127,8200,8200,8699,1
137,شفر تاهو,2001,رصاصى,1308,253290,20100127,2200,2200,2599,9
3723,هوندا اوديسى,2003,ذهبي/ برونزي,1407,423723,20100127,2000,1800,2399,7
3636,تويوتا كامرى 4 سلندر,2002,ابيض / بيـــــج,2004,297655,20100128,1300,1300,1599,8
3636,تويوتا كامرى 4 سلندر,2008,عنابي / بيــــج,204,37115,20100128,4000,4000,4499,2
3521,نيسان التيما 6 سلندر,2005,ابيض / بيـــــج,2004,94978,20100128,1800,1800,2199,5
137,شفر تاهو,2009,ذهبي / بيـــــج,1404,17126,20100131,8200,8200,8699,1
3321,ميتسوبيشى  باجيرو,2007,اخضر غامق/ بيـــــج,2104,78897,20100131,4200,4200,4599,3
118,شفر وانيت,1998,ابيض / رمـــادي,2001,465880,20100201,700,800,1000,12
3820,فورداكسبلورر,2004,رصاصى,1308,195975,20100201,1500,1500,1750,6
3304,ميتسوبيشي  لانسـر,2004,بيج / بيــــــج,1504,136038,20100201,1200,1200,1499,6
3140,مرسيدس E 240,2004,ابيض / بيـــــج,2004,111169,20100202,5000,5000,5000,6
3321,ميتسوبيشى  باجيرو,2003,فضي,2700,189161,20100202,2100,2100,2499,7
3136,مرسيدس 320,2002,رصاصى / رمــادي,1301,190164,20100203,2900,2900,3299,8
3324,ميتسوبيشى ماجنا,2003,ابيض / بيـــــج,2004,158603,20100203,450,450,650,7
3827,فورد اسكيب,2001,احمر / بيـــــج,104,83679,20100204,700,700,999,9
2906,كيا كرنفال,2004,ذهبي/ برونزي,1407,69121,20100204,1200,1200,1599,6
3624,لاندكروزر,2001,كحلي / بيـــــج,804,251777,20100204,4100,4100,4499,9
3515,نيسان باثفنيدر,2004,اسود / بيـــــج,404,141515,20100204,2800,2800,3199,6
122,شفر استرو فان,1997,اخضر / بيـــــج,504,72654,20100207,600,600,799,13
137,شفر تاهو,2006,عنابي / بيــــج,204,59666,20100207,5000,5000,5499,4
132,شفر كابرس LS,2009,فضي,2700,28892,20100207,5000,5000,5499,1
3803,فورد كراون فكتوريــا,2005,ابيض / بيـــــج,2004,87204,20100207,2200,2200,2499,5
3593,نيسان ارمادا,2006,رصاصى / رمــادي,1301,35688,20100207,5000,5000,5499,4
137,شفر تاهو,2008,عنابي / بيــــج,204,41842,20100208,7000,7000,7499,2
3515,نيسان باثفنيدر,2006,ازرق / رمـــادي,701,77228,20100208,4100,4100,4499,4
613,GMC  يوكن,2006,عنابي / بيــــج,204,150236,20100209,4600,4500,4999,4
3661,تويوتا اوريون,2007,كحلي / بيـــــج,804,63294,20100209,4100,4100,4599,3
4705,لكزس LX 470,1998,ذهبي/ برونزي,1407,191255,20100209,3600,3600,3800,12
4107,نيسان مكسيما,2003,تركواز/بيج,2504,116919,20100209,1350,1350,1599,7
613,GMC  يوكن,2005,اسود / بيـــــج,404,99064,20100210,4000,4000,4499,5
3640,تويوتا افالون,2003,ابيض / بيـــــج,2004,81982,20100210,1700,1700,1999,7
4702,لكزس ES 300,2002,بيج / بيــــــج,1504,165389,20100210,2650,2650,2999,8
3590,انفينيتى,2008,رصاصى / بيــــج,1304,25561,20100211,7000,7000,7699,2
3157,مرسيدس S 350 L,2004,ازرق / بيـــــج,704,114630,20100211,6000,6000,6499,6
3015,هيونداى جالوبر جيب,1999,اخضر / بيـــــج,504,192566,20100211,500,500,750,11
137,شفر تاهو,2008,ذهبي / بيـــــج,1404,53781,20100214,7400,7400,7899,2
139,شفر اوبترا,2005,ابيض / رمـــادي,2001,123860,20100215,800,800,900,5
3592,نيسان مورانو,2007,ذهبي / بيـــــج,1404,40232,20100215,5200,5200,5599,3
3820,فورداكسبلورر,2009,رصاصى / بيــــج,1304,11267,20100217,5500,5500,5899,1
3640,تويوتا افالون,2000,ابيض / بيـــــج,2004,172700,20100218,1300,1300,1600,10
3636,تويوتا كامرى 4 سلندر,2001,ابيض / بيـــــج,2004,195590,20100218,1100,1200,1300,9
3805,فورد جراند ماركيـــز,2006,فضي,2700,119202,20100218,3000,3000,3399,4
613,GMC  يوكن,2007,رمادى / بيــــج,1204,88560,20100221,6400,6200,6799,3
3820,فورداكسبلورر,2005,رمادى غ / رمادى,1261,111968,20100222,1700,1700,2099,5
3419,مازدا  CX9 2.5S AT SR4WD,2008,كحلي / بيـــــج,804,55234,20100222,5500,5500,5900,2
3617,تويوتا COROLLA Limed,2006,فضي,2700,81627,20100223,1650,1650,1850,4
3803,فورد كراون فكتوريــا,2004,ذهبي/ برونزي,1407,86256,20100223,1750,1750,2100,6
3519,نيسان التيما 4 سلندر,2006,رمادى / بيــــج,1204,58826,20100223,2000,2000,2399,4
3636,تويوتا كامرى 4 سلندر,2002,بيج / بيــــــج,1504,88325,20100303,1800,1800,2199,8
3104,مرسيدس C 200,2008,احمر / بيـــــج,104,50343,20100303,7200,7000,7999,2
3592,نيسان مورانو,2006,رمادى / بيــــج,1204,140620,20100303,3700,3700,3999,4
602,GMC سوبربان 25,1994,اسود / بيـــــج,404,111045,20100304,1000,1000,1200,16
704,ايسوزو جيب تروبر,1999,احمر / رمـــادي,101,107894,20100304,600,600,800,11
131,شفر كابرس LTZ,2005,اسود / بيـــــج,404,94006,20100304,1750,1750,1999,5
3104,مرسيدس C 200,1996,ابيض / بيـــــج,2004,223141,20100308,400,400,600,14
3820,فورداكسبلورر,2002,ذهبي/ برونزي,1407,135776,20100310,1500,1500,1850,8
3803,فورد كراون فكتوريــا,2005,اخضر / بيـــــج,504,122742,20100310,2300,2300,2600,5
3014,هيونداى سنتافى,2003,بيج / بيــــــج,1504,110146,20100314,800,800,900,7
3105,مرسيدس E 200,2005,ابيض / بيـــــج,2004,65789,20100315,4400,4500,4899,5
132,شفر كابرس LS,2002,ابيض / بيـــــج,2004,98353,20100316,600,600,800,8
131,شفر كابرس LTZ,2004,ابيض / بيـــــج,2004,118900,20100317,1500,1500,1700,6
3805,فورد جراند ماركيـــز,2000,ابيض / بيـــــج,2004,205047,20100317,1000,1000,1300,10
3140,مرسيدس E 240,2000,ابيض / بيـــــج,2004,153903,20100317,1200,1400,1450,10
118,شفر وانيت,2007,احمر / بيـــــج,104,44156,20100322,4300,4300,4600,3
3723,هوندا اوديسى,2003,ابيض / بيـــــج,2004,227687,20100322,1600,1600,1900,7
3157,مرسيدس S 350 L,2006,ابيض / بيـــــج,2004,71778,20100324,12000,12000,12499,4
607,GMC سفارى,2003,برونزي / بيـــج,1604,195417,20100325,1350,1350,1600,7
3661,تويوتا اوريون,2007,ابيض / بيـــــج,2004,61877,20100325,3300,3300,3550,3
3805,فورد جراند ماركيـــز,2001,احمر / بيـــــج,104,253054,20100325,1200,1200,1450,9
3805,فورد جراند ماركيـــز,2007,ازرق / بيـــــج,704,28816,20100325,4100,4100,4499,3
4702,لكزس ES 300,2005,رمادى / رمــادى,1201,117463,20100325,3500,3500,3899,5
4706,لكزس RX 330,2002,اسود / بيـــــج,404,163016,20100325,2600,2600,2999,8
3519,نيسان التيما 4 سلندر,2008,برونزي / بيـــج,1604,53948,20100328,3300,3300,0,2
3803,فورد كراون فكتوريــا,2009,ذهبي/ برونزي,1407,14766,20100329,4700,4700,5199,1
3506,نيســان صنــــى,2005,ذهبي / بيـــــج,1404,102764,20100329,1450,1450,1750,5
4107,نيسان مكسيما,2005,رصاصى,1308,148215,20100329,2600,2600,2950,5
3805,فورد جراند ماركيـــز,2005,اسود / بيـــــج,404,136158,20100401,2500,2500,2800,5
3321,ميتسوبيشى  باجيرو,2006,عنابي / بيــــج,204,104072,20100401,3000,3000,3300,4
3902,سوزوكى ارتيجا GLX,2002,كحلي / رمـــادي,801,151000,20100405,1400,1400,1750,8
613,GMC  يوكن,2005,ذهبي/ برونزي,1407,109322,20100406,4500,4500,4850,5
3642,تويوتا برادو 6سلندر,2007,فضي,2700,68038,20100406,7100,7100,7599,3
131,شفر كابرس LTZ,2004,ابيض / بيـــــج,2004,179090,20100407,1250,1250,1600,6
3624,لاندكروزر,2009,رمادى / بيــــج,1204,71836,20100407,12800,12800,13499,1
3304,ميتسوبيشي  لانسـر,2006,عنابي / بيــــج,204,30871,20100407,1600,1600,1800,4
3519,نيسان التيما 4 سلندر,2006,ابيض / بيـــــج,2004,106492,20100407,1800,1800,2200,4
602,GMC سوبربان 25,2002,اسود / بيـــــج,404,237265,20100412,2550,2550,2950,8
3642,تويوتا برادو 6سلندر,2006,صدفي / بيج,2604,85081,20100412,5600,5600,5900,4
132,شفر كابرس LS,2004,كحلي / بيـــــج,804,167780,20100412,1100,1100,1350,6
3824,فورد اكسبديشن,2003,اخضر غامق/ بيـــــج,2104,194324,20100412,2250,2250,2600,7
3805,فورد جراند ماركيـــز,2007,ابيض / بيـــــج,2004,82468,20100412,3700,3700,4199,3
3823,فورد فوكس,2007,فضي,2700,86232,20100412,1200,1200,1499,3
3523,نيسان التيما 6 سلندر جلد,2005,اخضر / بيـــــج,504,124999,20100412,2000,2000,2300,5
3705,هوندا Accord,2004,ذهبي/ برونزي,1407,93473,20100412,1700,1700,2100,6
122,شفر استرو فان,2005,ذهبي/ برونزي,1407,108503,20100414,1600,1600,1900,5
614,GMC  انفوى,2003,ذهبي/ برونزي,1407,249234,20100418,1900,1900,2299,7
613,GMC  يوكن,2004,اسود / بيـــــج,404,124758,20100418,4100,4100,4500,6
145,شفر ابلاندر,2006,فضي,2700,92271,20100418,3050,3050,3350,4
121,شفر بليـزر,2005,ابيض / بيـــــج,2004,72451,20100419,2400,2400,2799,5
3419,مازدا  CX9 2.5S AT SR4WD,2008,بنفسجي / بيج,2408,69360,20100419,5800,5800,6100,2
3642,تويوتا برادو 6سلندر,2010,صدفي / بيج,2604,13080,20100420,9800,9500,0,0
3644,تويوتا سيكويا,2009,اسود / بيـــــج,404,16813,20100420,8700,8700,9199,1
121,شفر بليـزر,2005,ابيض / بيـــــج,2004,98270,20100420,2350,2350,2699,5
3805,فورد جراند ماركيـــز,2004,ذهبي/ برونزي,1407,105593,20100420,2300,2300,2650,6
613,GMC  يوكن,2007,ذهبي/ برونزي,1407,81608,20100421,6500,6500,6999,3
137,شفر تاهو,2007,ذهبي/ برونزي,1407,98649,20100422,6000,5800,6399,3
3651,تويوتا راف4,2007,ازرق / بيـــــج,704,85096,20100425,4500,4300,4850,3
131,شفر كابرس LTZ,2005,رمادى / بيــــج,1204,156758,20100425,1400,1600,1750,5
2907,كيا اوبرس,2009,ابيض / بيـــــج,2004,10718,20100427,4500,4500,4999,1
1324,BMW 740,2000,رصاصى,1308,151885,20100428,1500,1800,1850,10
137,شفر تاهو,2008,اسود / بيـــــج,404,67889,20100429,6500,6500,6850,2
3644,تويوتا سيكويا,2010,اسود / بيـــــج,404,5826,20100502,9200,9300,9550,0
137,شفر تاهو,2005,رصاصى,1308,170727,20100502,4050,4200,4499,5
3617,تويوتا COROLLA Limed,2003,ابيض / بيـــــج,2004,160748,20100503,1450,1400,1699,7
613,GMC  يوكن,2006,اسود / بيـــــج,404,118884,20100506,5000,5000,5499,4
613,GMC  يوكن,2008,فضي,2700,30785,20100506,7600,7400,7999,2
3805,فورد جراند ماركيـــز,2004,اسود / بيـــــج,404,167944,20100506,2100,2300,2450,6
2906,كيا كرنفال,2004,ذهبي/ برونزي,1407,71382,20100506,750,900,999,6
3137,مرسيدس 500,2000,اسود / بيـــــج,404,226566,20100506,2500,2700,2899,10
3105,مرسيدس E 200,1998,كحلي / بيـــــج,804,209112,20100506,700,800,999,12
3640,تويوتا افالون,2004,بيج / بيــــــج,1504,93439,20100509,2300,2200,2599,6
4710,لكزس ES 350,2009,بيج / بيــــــج,1504,73551,20100509,8300,8300,8799,1
3532,نيسان وانيت نافارا قماره,2008,اسود / بيـــــج,404,72624,20100509,3500,3600,3899,2
3525,باترول -قماش,2003,ابيض / بيـــــج,2004,138785,20100510,4800,5000,5199,7
4710,لكزس ES 350,2008,اسود / بيـــــج,404,24096,20100510,8000,8000,8500,2
4710,لكزس ES 350,2008,رمادى / بيــــج,1204,54837,20100510,7000,7200,7499,2
602,GMC سوبربان 25,2005,فضي,2700,120871,20100512,4900,5000,5200,5
121,شفر بليـزر,2005,ذهبي/ برونزي,1407,170588,20100512,2300,2500,2699,5
118,شفر وانيت,2008,عنابي / بيــــج,204,34506,20100516,4800,4800,5399,2
3104,مرسيدس C 200,2002,احمر / بيـــــج,104,148582,20100516,1800,1800,2100,8
3139,مرسيدس E 280,2006,اسود / بيـــــج,404,75435,20100516,5500,5500,5899,4
145,شفر ابلاندر,2005,ذهبي / بيـــــج,1404,121606,20100517,1900,2200,2199,5
137,شفر تاهو,2010,ابيض / بيـــــج,2004,618,20100517,8900,8900,9500,0
5408,تويوتا ياريس,2009,عنابي / بيــــج,204,33764,20100519,2500,2500,2850,1
4710,لكزس ES 350,2008,اسود / بيـــــج,404,34750,20100519,7300,7500,7699,2
607,GMC سفارى,2003,تركواز,2900,99397,20100523,1400,1400,1650,7
3642,تويوتا برادو 6سلندر,2006,عنابي / بيــــج,204,74800,20100523,5650,5650,5999,4
3642,تويوتا برادو 6سلندر,2004,فضي,2700,177050,20100523,4500,4500,4899,6
